iso	glottocode	name	status	WRITING	DEVELOPMENT	USE	SIGN_LANGUAGE	UNWRITTEN	LITERATURE	NEWSPAPERS	TV	RADIO	TAUGHT	SHIFTING	SHIFTED	NT	OT	BIBLE	Dictionary	Grammar	LITERACY_L1	LITERACY_L2	Writing	Language Development	Language Use
bug	bugi1244	Buginese	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	1	0	0	0	0	0		1	1	N/A	N/A	Buginese script [Bugi], no longer in use. Latin script [Latn].	Taught as subject in many primary schools. Radio. Dictionary. Grammar.Texts. Bible: 1900–1997.	Vigorous. A few also use Makasar [mak], who live in Makassar city. Also useBalantak [blz]. Also use Fordata [frd], in a few villages. Also use Indonesian [ind]. Used as L2by Bungku [bkz], Enrekang [ptt], Indonesian Bajau [bdl], Kodeoha [vko], Koneq-koneq [cml],Limola [ley], Maiwa [wmm], Makasar [mak], Malimpung [mli], Mamuju [mqx], Moronene [mqn], Muna[mnb], Rahambuu [raz], Selayar [sly], Tolaki [lbw], Wotu [wtw].
mqn	moro1287	Moronene	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	1	0	0	1	0	0	0	1	0		0	0	N/A	N/A	Latin script [Latn].	Taught as subject in primary and secondary schools. Literature. Radio. NT: 2013.	Vigorous in many villages. Occasional oral use in church, letter writing. Some young people, all adults. Positive attitudes. Most also use Indonesian [ind], in some villages, especially some parents to their children. Also use Bugis [bug], in Poleang.
akl	akla1240	Aklanon	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	1	0	0	0	0		1	1	70%.	70%.	Latin script [Latn].	Literacy rate in L1: 70%. Literacy rate in L2: 70%. Taught in primaryschools through grade 3. Dictionary. Grammar. Bible portions: 1990–1996.	Also use Hiligaynon [hil].
kdq	koch1250	Koch	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	1	0	0	0	0	0	0	0	0		1	0	N/A	Approximately 75% in any of the following languages:Assamese [asm], Bangla [ben], Garo [grt], English [eng], Hindi [hin], Rabha [rah], or Bodo[brx].	Bengali (Bangla) script [Beng].	Literacy rate in L2: Approximately 75% in any of the following languages:Assamese [asm], Bangla [ben], Garo [grt], English [eng], Hindi [hin], Rabha [rah], or Bodo[brx]. Show a growing interest toward education (Singh 1994b). Literature. Dictionary.	Vigorous. Non-Koch in Koch villages normally speak Koch. Only 6 of the 8endogamous groups still speak their mother tongue: Tintekiya, Wanang, Harigaya, Dasgaya, Chapra,and Koch-Rabha. Sankar and Satpariya have no known speakers. All domains. Used by all. Positiveattitudes. Also use Assamese [asm]. Also use Bengali [ben]. Also use Boro [brx]. Also useEnglish [eng]. Also use Garo [grt]. Also use Hajong [haj]. Also use Hindi [hin]. Also use Nepali[npi]. Also use Rabha [rah].
adh	adho1243	Adhola	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	1	1	0	1	0	0	0	0	0		0	0	N/A	N/A	Latin script [Latn], used since 1979.	Some NGOs are doing adult literacy (2021 SIL). Taught as subject insecondary schools, as ‘Lwo’, sharing materials with Acholi [ach], Alur [alz], Kumam [kdi], andLango [laj]. Taught as ‘Lwo’ at 1 university. Literature. Newspapers. Radio. Videos. Texts.Bible: 2018.	Vigorous. Home, village, market. Used by all. Positive attitudes. Most alsouse English [eng]. Some also use Swahili [swh].
heb	hebr1245	Hebrew	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	1	0	0	1	0		0	0	N/A	N/A	Braille script [Brai]. Hebrew script [Hebr], primary usage.	Taught in all primary and secondary schools in Jewish schools. Taught inmost tertiary schools. Fully developed. NT: 1537–2010. Agency: The Academy of the HebrewLanguage.	Religious use (within the Jewish community) and everyday language.
chk	chuu1238	Chuukese	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	1	0	0	0	0		1	0	N/A	N/A	Latin script [Latn].	Taught in all primary schools in Chuuk state. Dictionary. Texts. Bible:1989–2001.	Vigorous. Used by all. Used as L2 by Mortlockese [mrl], Pááfang [pfa].
lem	noma1260	Nomaande	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	1	1	0	0	0	0	0	1	0		1	0	5%.	40%.	Latin script [Latn].	Literacy rate in L1: 5%. Literacy rate in L2: 40%. Taught as subject in many primary schools. Literature. Newspapers. Dictionary. NT: 2008.	All domains. Used by all. Positive attitudes. Most also use French [fra].
kls	kala1372	Kalasha	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	1	0	0	0	0	0	0	0	0		1	1	N/A	N/A	Arabic script, Naskh variant [Arab]. Arabic script, Nastaliq variant [Aran]. Latin script [Latn], used since 2000, primary usage.	Literature. Dictionary. Grammar. Texts.	In the south, Kalasha is being supplanted by Khowar [khw] or Kateviri [bsh]. Home, in-group communication in the north. Used by all. All also use Khowar [khw], in the south in the home, for in-group communication and elsewhere but with low proficiency; men in Birir do not speak it, but women there are learning the language. Many also use Urdu [urd], especially by women. Some also use Kateviri [bsh], especially in the south, in the home, and for in-group communication. Used as L2 by Kateviri [bsh].
avl	east2690	Arabic (Eastern Egyptian Bedawi)	Written	NOT_EMPTY	NOT_EMPTY	EMPTY	0	0	0	0	1	0	0	0	0	0	0		1	1	N/A	N/A	Arabic script, Naskh variant [Arab].	TV. Dictionary. Grammar. Texts.	
hre	hree1244	Hre	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	1	0	0	0	0	0		1	0	1%–5%.	15%–25%.	Latin script [Latn].	Literacy rate in L1: 1%–5%. Literacy rate in L2: 15%–25%. Radio.Dictionary. Texts. Bible: 2019.	Also use Vietnamese [vie].
bhg	bina1277	Binandere	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	1	0	0	0	1	0	0	0	0		1	0	65%.	N/A	Latin script [Latn].	Literacy rate in L1: 65%. Taught in primary schools through grade 3, in 17schools. Literature. Dictionary. Bible portions: 1912–2021.	Vigorous. Strong interest language preservation. All domains. Used by all.Positive attitudes. Also use Aeka [aez]. Also use English [eng]. Also use Ewage-Notu [nou]. Alsouse Tok Pisin [tpi]. Also use Zia [zia]. Used as L2 by Aeka [aez], Orokaiva [okv], Zia [zia].
kbr	kafa1242	Kafa	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	1	0	0	0	0		1	1	N/A	22%.	Ethiopic script [Ethi], used in Church literature. Latin script [Latn],official usage.	Literacy rate in L2: 22%. Taught in primary and secondary schools throughgrade 4 and as subject thereafter. Dictionary. Grammar. Bible: 2020.	Also use Amharic [amh]. Used as L2 by Nayi [noz].
mxt	jami1235	Mixtec, Jamiltepec	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	1	0	0	0	0	0	0	1	0		0	0	N/A	N/A	Latin script [Latn].	Literature. NT: 1983.	Used by all. Also use Spanish [spa]. Used as L2 by Ixtayutla Mixtec [vmj].
nyn	nyan1307	Nyankole	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	1	1	1	1	1	0	0	0	0		1	1	N/A	N/A	Latin script [Latn], used since 1964.	Taught in primary schools through grade 3. Taught as subject in some secondary schools, as Runyakitaara, sharing materials with Chiga [cgg]. Literature. Newspapers. Periodicals. Radio. TV. Videos. Dictionary. Grammar. Texts. Bible: 1964–1989.	Vigorous. All domains. Used by all. Positive attitudes. Most also use Chiga [cgg]. Most also use English [eng]. Some also use Ganda [lug]. Used as L2 by Chiga [cgg].
ntr	delo1240	Delo	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	1	0	0	0	0	0	0	1	0		0	0	N/A	5%–15%.	Latin script [Latn], used since 1987.	Literacy rate in L2: 5%–15%. Literature. Texts. NT: 2006.	Vigorous. All domains. Used by all. Also use Akan [aka]. Also use English [eng].
mbs	sara1327	Manobo, Sarangani	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	1	0	0	0	0	0	0	1	0		1	0	44%.	44%.	Latin script [Latn].	Literacy rate in L1: 44%. Literacy rate in L2: 44%. Literature. Dictionary. NT: 1982.	Used as L2 by Sarangani Blaan [bps].
ndh	ndal1241	Ndali	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	1	0	0	0	0	0	0	1	0		0	0	N/A	N/A	Latin script [Latn].	SIL has transition literacy work (Swahili to Ndali). Literature. Texts. NT: 2020.	Vigorous. Most domains. Used by all. Positive attitudes. Also use Swahili [swh].
kfi	kann1253	Kurumba	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	1	0	0	0	1	0		0	0	N/A	N/A	Tamil script [Taml].	Younger generation over 50% literate, older generation less. Radio. NT:2018.	Home. Used by all. Also use English [eng]. Also use Kannada [kan]. Also useMuduga [udg]. Also use Tamil [tam].
bov	tuwu1238	Tuwuli	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	1	0	0	0	0	0	0	1	0		0	1	N/A	25%–50%.	Latin script [Latn], used since 2000.	Literacy rate in L2: 25%–50%. Literature. Grammar. NT: 2009.	Vigorous. All domains. Used by all. Also use Akan [aka], especially amongolder people (Harley 2005) (Harley 2005). Also use English [eng], especially among the young(Harley 2005). Also use Éwé [ewe], but decreasingly.
noe	nima1243	Nimadi	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	1	1	0	0	0	0	0		0	0	N/A	40%.	Devanagari script [Deva].	Literacy rate in L2: 40%. Radio. TV.	Vigorous. All domains, except with government officials. Positive attitudes. Also use English [eng]. Also use Hindi [hin], in education, but generally with low proficiency. Used as L2 by Palya Bareli [bpx], Pauri Bareli [bfb], Rathwi Bareli [bgd].
mtd	mual1241	Mualang	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	1	0	0	0	0	0	0	0	0		0	1	N/A	N/A	Latin script [Latn], in development.	Taught as subject in primary schools. Literature. Grammar.	Language shift reportedly taking place in the younger generation. Positive attitudes.
azj	nort2697	Azerbaijani (North)	Written	NOT_EMPTY	NOT_EMPTY	EMPTY	0	0	1	0	1	1	1	0	0	0	0		1	1	N/A	High.	Arabic script, Naskh variant [Arab], used until 1920s. Braille script[Brai]. Cyrillic script [Cyrl], official usage in Dagestan. Latin script [Latn], official usagein Azerbaijan since 1992.	Literacy rate in L2: High. Taught in all primary and secondary schools, andalso taught as L2 in Russian [rus] language schools. Literature. Radio. TV. Dictionary. Grammar.Bible: 1891–2009.	
nce	yale1246	Yale	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	1	0	0	0	0	0	0	0	0		0	0	5%–15%.	15%–25%.	Latin script [Latn].	Literacy rate in L1: 5%–15%. Literacy rate in L2: 15%–25%. Literature. Texts. Bible portions: 1997–2023.	Vigorous. All domains. Used by all. Positive attitudes. Some also use Tok Pisin [tpi], especially younger men. Used as L2 by Odiai [bhf].
aph	athp1241	Athpariya	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	1	1	0	1	1	0	0	1	0		1	1	N/A	2%.	Devanagari script [Deva], used since 2011.	Literacy rate in L2: 2%. Taught in 5 mother-tongue multilingual educationschools since 2008. Literature. Newspapers. Periodicals. Radio. Videos. Dictionary. Grammar. NT:2023.	Home, religion; mixed use: Friends. Some young people, all adults. Positiveattitudes. Also use Nepali [npi], with some youth using it as an L1.
ort	adiv1239	Oriya, Adivasi	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	1	0	0	0	0	0	0	1	0		1	0	7%.	34% for Scheduled Tribes in Vishakhapatnam District (2001 census).	Telugu script [Telu].	Literacy rate in L1: 7%. Literacy rate in L2: 34% for Scheduled Tribes in Vishakhapatnam District (2001 census). Literature. Dictionary. NT: 2011.	Also use English [eng]. Used as L2 by Bodo Parja [bdv], Bondo [bfw], Mukha-Dora [mmk], Parenga [pcj].
stk	aram1253	Arammba	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	1	0	0	0	1	0	0	0	0		0	0	Below 25%–50%.	Below 5%.	Latin script [Latn].	Literacy rate in L1: Below 25%–50%. Literacy rate in L2: Below 5%. Taught in primary schools in early grades only, in 1 school. Literature. Texts. Bible portions: 2002–2003.	Used by all. All also use English [eng]. Many also use Suki [sui]. Some also use Hiri Motu [hmo], especially older adults. Used as L2 by Nama [nmx], Neme [nex].
dso	desi1235	Oriya, Desiya	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	1	1	0	0	0	0	0	1	0		0	0	N/A	6%.	Oriya (Odia) script [Orya].	Literacy rate in L2: 6%. Literature. Newspapers. NT: 2010–2020.	Used as L2 by Bodo Gadaba [gbj], Gata’ [gaq], Mirgan [zrg], Pottangi OllarGadaba [gdb].
pnb	west2386	Panjabi, Western	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	1	1	1	1	0	0	0	1	0		0	1	N/A	N/A	Arabic script, Naskh variant [Arab]. Arabic script, Nastaliq variant [Aran], primary usage, also called Shahmukhi. Khojki script [Khoj]. Lahnda (Landa) script [Qaaj], no longer in use. Latin script [Latn].	Literature. Newspapers. Periodicals. Radio. TV. Videos. Grammar. NT: 1819–1931.	Educated younger generations living in cities opt to use Urdu [urd] and English [eng], and parents also encourage them to use Urdu or English even at home. Home, community, religious settings. Used by all. Positive attitudes. Also use Central Pashto [pst]. Also use English [eng]. Also use Marwari [mve]. Also use Northern Hindko [hno]. Also use Northern Pashto [pbu]. Also use Pahari-Potwari [phr]. Also use Saraiki [skr]. Also use Southern Hindko [hnd]. Also use Southern Pashto [pbt]. Also use Urdu [urd]. Used as L2 by Aer [aeq], Northern Hindko [hno], Sansi [ssi], Southern Hindko [hnd].
gld	nana1257	Nanai	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	1	0	0	0	0	0	1	0	0		1	1	N/A	N/A	Cyrillic script [Cyrl].	Literature. Dictionary. Grammar. Texts. Bible portions: 1884–2002.	Severely endangered. Older adults only. Mixed attitudes, from negative tomildly positive. Motivated to use Russian [rus]. Those under 40 consider Nanai unhelpful inlife. Older generation pessimistic about possibility of preservation. Shifted to Russian [rus].Some also use Mandarin Chinese [cmn], especially elderly.
efi	efik1245	Efik	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	1	0	1	1	0	0	0	0	0		1	1	N/A	N/A	Latin script [Latn].	Literature. Radio. TV. Dictionary. Grammar. Bible: 1868–1985.	The major dialect and language of the Ibibio-Efik group. Used in adulteducation, university courses. All domains. Used by all. Used as L2 by Anaang [anw],Deko-Dusanga [uya], Durop [krp], Efutop [ofu], Ekit [eke], Ibibio [ibb], Ibino [ibn], Ilue[ilv], Iyongiyong [bbs], Kiong [kkm], Legbo [agb], Lenyima [ldg], Nde-Nsele-Nta [ndd], Odut[oda], Oro [orx], Umon [umm].
dje	zarm1239	Zarma	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	1	1	1	0	0	0	0		1	1	N/A	N/A	Arabic script, Naskh variant [Arab]. Braille script [Brai]. Latin script[Latn], primary usage.	Taught in primary schools in early grades only in Zarma-speaking areas.Radio. TV. Dictionary. Grammar. Texts. Bible: 1990.	Used as L2 by Western Niger Fulfulde [fuh].
wol	nucl1347	Wolof	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	1	0	0	0	1	0		1	1	2%.	N/A	Arabic script, Naskh variant [Arab], called Ajami. Garay script [Gara], limited usage. Latin script [Latn], primary usage.	Literacy rate in L1: 2%. Radio. Dictionary. Grammar. NT: 1988–2010.	Youth are shifting to Urban Wolof. All domains. Many also use French [fra], as the language of education and government (Diouf et al 2017). Used as L2 by Badyara [pbp], Bainouk-Gunyaamolo [bcz], Bainouk-Samik [bcb], Balanta-Ganja [bjt], Bambara [bam], Bandial [bqj], Bayot [bda], Casamance Creole [pov], Ejamat [eja], Gusilay [gsl], Hassaniyya [mey], Jalunga [yal], Jola-Fonyi [dyo], Jola-Kasa [csk], Kabuverdianu [kea], Karon [krx], Kerak [hhr], Krio [kri], Kuwaataay [cwt], Laalaa [cae], Mandinka [mnk], Mandjak [mfv], Mankanya [knf], Ménik [tnr], Mlomp [mlo], Ndut [ndv], Noon [snf], Oniyan [bsc], Paloor [fap], Pulaar [fuc], Pular [fuf], Saafi-Saafi [sav], Serer-Sine [srr], Soninke [snk], Wamey [cou], Western Maninkakan [mlq], Xasonga [kao], Zenaga [zen].
zin	zinz1238	Zinza	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	1	0	0	0	0	0	0	0	0		0	0	5%.	N/A	Latin script [Latn].	Literacy rate in L1: 5%. Literature. Bible portions: 1930–2012.	Vital language where Zinza are the majority. In other areas possible shift to Sukuma [suk]. Home. Some of all ages. Positive attitudes. Also use Sukuma [suk]. Also use Swahili [swh].
nsa	sang1321	Naga, Sangtam	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	1	0	0	0	0	0	0	0	0		0	0	N/A	40% (2001 census).	Latin script [Latn].	Literacy rate in L2: 40% (2001 census). Literature. Bible: 1995.	Also use Ao Naga [njo]. Also use English [eng]. Also use Hindi [hin]. Also use Nagamese [nag].
gla	scot1245	Gaelic (Scots)	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	1	1	1	1	1	0	0	0	0		1	1	50% (1971 census).	N/A	Latin script [Latn].	Literacy rate in L1: 50% (1971 census). Sabhal Mòr Ostaig is a Gaeliccollege where students and faculty use only Scottish Gaelic. In bilingual areas Gaelic usuallyis the language of instruction for most primary subjects. Taught in a few primary and secondaryschools, in Scottish-medium education in Scotland. Literature. Newspapers. Periodicals. Radio.TV. Dictionary. Grammar. Texts. Bible: 1801–2016.	Resurgence of interest in Scottish Gaelic in 1990s. A number of childrenlearn the language but there are serious problems in language maintenance even in the core areas(Salminen 2007). Reportedly only 1 L1 speaker of Perthshire Gaelic (2019 N. Rees). Home, church,community.
brh	brah1256	Brahui	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	1	0	0	0	0	0	1	0		1	1	N/A	Below 5%.	Arabic script, Naskh variant [Arab]. Arabic script, Nastaliq variant[Aran], primary usage. Latin script [Latn], used in one newspaper.	Literacy rate in L2: Below 5%. Newspapers. Dictionary. Grammar. NT: 1998.	Also use Western Balochi [bgn]. Used as L2 by Western Balochi [bgn].
att	pamp1244	Atta (Pamplona)	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	1	0	0	0	0	0	0	1	0		0	0	20%–25%.	20%–25%.	Latin script [Latn].	Literacy rate in L1: 20%–25%. Literacy rate in L2: 20%–25%. Literature. NT:1996.	Used by all. Also use Ilocano [ilo]. Used as L2 by Faire Atta [azt], PudtolAtta [atp].
dec	dagi1241	Dagik	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	1	0	0	0	0	0	0	0	0		0	1	N/A	N/A	Latin script [Latn].	Orthography available and literacy materials in use among urban diasporaspeakers. Literature. Grammar.	Used by all. Also use Sudanese Arabic [apd].
min	mina1268	Minangkabau	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	1	1	0	1	0	0	0	1	0		1	1	N/A	N/A	Latin script [Latn].	Taught as subject in primary schools in grades 1 and 2. Literature. Newspapers. Radio. Dictionary. Grammar. NT: 1996.	Vigorous. Used by all. Positive attitudes. Most also use Indonesian [ind]. Used as L2 by Pekal [pel].
luz	sout2647	Luri, Southern	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	1	0	0	0	0	0		1	0	N/A	High in Persian [pes].	Arabic script, Nastaliq variant [Aran].	Literacy rate in L2: High in Persian [pes]. Radio. Dictionary.	Vigorous. Home, commerce, some media. Used by all. Most also use Iranian Persian [pes]. Used as L2 by Iranian Persian [pes], Kashkay [qxq].
tef	tere1272	Teressa	Written	EMPTY	NOT_EMPTY	EMPTY	0	0	0	0	0	1	0	0	0	0	0		0	0	N/A	N/A		Radio.	
roh	roma1326	Raeto-Romance	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	1	0	0	1	0	0	0	0		0	0	N/A	N/A	Latin script [Latn].	Taught in primary and secondary schools in Romansh speaking area (Graubünden canton). Newspapers. Bible: 1679–1953.	Many children learn the language but most become more fluent in German (Salminen 2007). Also use Standard German [deu].
msk	mans1262	Mansaka	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	1	0	0	0	0	0	0	1	0		1	0	N/A	N/A	Latin script [Latn].	Literature. Dictionary. NT: 1975.	Used as L2 by Mandaya [mry].
bec	icev1238	Iceve-Maci	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	1	0	0	0	0	0		0	0	N/A	N/A	Latin script [Latn].	Radio. Texts.	Vigorous. Used by all. Positive attitudes. Also use Cameroon Pidgin [wes].Also use Denya [anv], especially older men. Also use Evant [bzz]. Used as L2 by Iyive [uiv].
keg	tese1238	Tese	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	1	0	0	0	0	0	0	0	0		0	0	N/A	N/A	Latin script [Latn].	Orthography and literacy materials developed. Literature.	Some young people, all adults. Also use Sudanese Arabic [apd].
meq	mere1246	Merey	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	1	0	0	0	0	0	0	1	0		0	0	N/A	N/A	Latin script [Latn].	Literature. NT: 2012.	Used by all. Some also use French [fra]. Some also use Zulgo-Gemzek [gnd]. A few also use Adamawa Fulfulde [fub]. A few also use Mbuko [mqb]. A few also use North Mofu [mfk]. Used as L2 by Zulgo-Gemzek [gnd].
njy	njye1238	Njyem	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	1	0	0	0	0	0	0	0	0		1	0	N/A	N/A	Latin script [Latn].	50 can read it, 10 can write it. Literature. Dictionary. Texts. Bible portions: 2002.	All domains. Positive attitudes. Some also use French [fra]. Used as L2 by Baka [bkc].
